mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,var1,var2,var3,var4,var5,var6,var7,var8,std1,std2,std3,std4,std5,std6,std7,std8,max1,max2,max3,max4,max5,max6,max7,max8,target
0.0002104473967491486,0.0001109565942748922,0.00012885619747920332,0.0002572814639150648,0.0005874356193432316,0.000606430275450265,0.0004543758865176508,0.000505928372409242,1.2220708122328229e-08,3.153855600961405e-09,4.247005860839353e-09,1.8742054828420858e-08,1.0976666452049296e-07,9.502736001900214e-08,5.720197845659877e-08,8.710631173440316e-08,0.00011054731169200013,5.6159198720791994e-05,6.516905600696816e-05,0.00013690162463762386,0.0003313105258220646,0.00030826508076491917,0.00023916935099756986,0.000295137784321837,0.000385604551920341,0.00020545519203414025,0.0002477453769559028,0.0004809815078236164,0.0011273044096728256,0.0011298008534850706,0.000862894736842113,0.0010017354196301452,6
0.0001306321784668693,9.031706885511292e-05,0.00010748053716854977,0.00036254294697946716,0.000892438807718883,0.0005493566599306003,0.00032955350425886026,0.0005452271566219147,5.578998970579956e-09,2.8675250095887757e-09,4.124404819498678e-09,3.630044564236931e-08,2.4048998898620556e-07,1.1086200887649747e-07,3.9564638162250313e-08,9.094896947148249e-08,7.469269690257513e-05,5.354927646186058e-05,6.422152925225837e-05,0.00019052675833690477,0.0004903977864817556,0.000332959470321085,0.00019890861761686022,0.0003015774684413318,0.00027611248149975393,0.00019349777997039922,0.00022428219042920573,0.000688445979279722,0.0017239565860878215,0.0011752540700542707,0.0006801282683769149,0.0010490823877651702,6
0.00022522499771517144,9.106246609699823e-05,0.00012439437472746987,0.0002046359709888057,0.0005303206854578898,0.0005404031393782264,0.00039315819339795743,0.0004688248520317247,1.3573571740759975e-08,2.2974805805286473e-09,4.6724642128706486e-09,9.32152010263126e-09,7.709427939159708e-08,8.235487588222528e-08,3.5911653072272394e-08,6.97418816556601e-08,0.00011650567256902118,4.793204127229141e-05,6.835542562862621e-05,9.654801967224009e-05,0.00027765856621324883,0.00028697539246810914,0.00018950370200149756,0.00026408688277849035,0.0004038570465273112,0.0001709979770735009,0.0002390694538098484,0.0003450910316925146,0.0009550842886041765,0.0010259271746459883,0.0006905461901550911,0.0008792650033715426,6
0.00016425219113957442,5.8887040216073595e-05,5.9823304632434526e-05,7.738690217958955e-05,0.00020983514933293833,0.00046749406356439305,0.0002262743194497952,0.000570221395785054,5.7769373154324375e-09,1.1455311333521026e-09,1.2842565309914975e-09,2.021896281531826e-09,1.297688918552468e-08,6.568713588796512e-08,1.1655601203767606e-08,6.752388865538722e-08,7.600616629874472e-05,3.3845695935408136e-05,3.583652509649195e-05,4.4965501015020684e-05,0.00011391614980117911,0.0002562950172905535,0.00010796110968199431,0.0002598535908071836,0.00027466096115865535,0.00011366030283080968,0.00011776826859775984,0.0001536932192231731,0.0003929427254772847,0.0008736339697169236,0.0003843120473996038,0.0009496313364055295,6
9.437262758880013e-05,4.4999562618457486e-05,4.827155408568082e-05,5.93188542138259e-05,0.00016773104257947687,0.00048169735345800213,0.00013354991444203184,0.00029809517115430266,2.4642809938409852e-09,6.736598326856901e-10,6.901864457381797e-10,9.407314755321507e-10,8.305390629276884e-09,8.135730380267949e-08,5.547107685738964e-09,2.910224413744703e-08,4.9641524894396476e-05,2.595495776697951e-05,2.627139976739305e-05,3.067134616432984e-05,9.11339159110201e-05,0.0002852320174922154,7.447890765672497e-05,0.0001705937986488578,0.00017291966759002645,9.304155124653736e-05,9.224376731301868e-05,0.00010790027700831033,0.0003126315789473689,0.0009846315789473808,0.00026255401662049883,0.0005658116343490263,6
0.00026058495753091514,0.00011892781252823375,5.212677482526008e-05,8.495612290514552e-05,0.0002115909920248,0.0005202230521655788,0.0002275967742503247,0.0006417106024285794,2.093945372215501e-08,4.918747389839314e-09,8.77893865765999e-10,2.041839563826914e-09,1.219319083187072e-08,7.088002081893279e-08,1.6492363007670313e-08,1.3249759872378078e-07,0.00014470471216292512,7.01337820870892e-05,2.9629273797479396e-05,4.51867188875992e-05,0.00011042278221395583,0.0002662330197757836,0.00012842259539376361,0.000364002196042525,0.0004607692307692318,0.00023208255159474714,0.00010215759849906177,0.00015536585365853663,0.0003778048780487811,0.0009477673545966281,0.0004142776735459688,0.0011858724202626555,6
0.00011197217244256261,5.4910876741404894e-05,5.764903656092617e-05,9.022938966187638e-05,0.00023434514701315694,0.0005102825281499306,0.00015430375610918132,0.00036240690787873726,4.171505589076427e-09,8.629875501480925e-10,9.362995382033072e-10,2.4046221656078987e-09,1.629611138639294e-08,8.881863958247761e-08,6.70607827282829e-09,4.736877148332943e-08,6.458719369253031e-05,2.9376649743428753e-05,3.059901204619697e-05,4.903694694419605e-05,0.0001276562234534335,0.00029802456204560995,8.189064826235221e-05,0.00021764368009048512,0.00022150870406189647,0.00010576402321083249,0.00010874274661508784,0.00017119922630560877,0.0004599226305609263,0.0009880270793036822,0.0002828239845261135,0.000719535783365567,6
4.9718505137229016e-05,4.5848410434416284e-05,6.019313408263153e-05,0.00011336575872641797,0.00035092603179569725,0.0004713766926099064,0.00013866395488420564,0.0003531541029843734,9.187741785591473e-10,6.667538457746202e-10,1.1378895137930174e-09,3.747273043117798e-09,3.3009020619476184e-08,5.96592403041082e-08,5.666131297476036e-09,3.8158490327851964e-08,3.0311287972620815e-05,2.5821577135694486e-05,3.3732617950479586e-05,6.121497401059481e-05,0.0001816838479873106,0.0002442524110507575,7.527370920498097e-05,0.00019534198301402586,0.0001008101571946802,8.85308343409919e-05,0.00011167472793228636,0.00020929262394196044,0.0006356045949214006,0.0008540931076178951,0.00026319830713422,0.000692938331318018,6
4.157528670633335e-05,4.2129043802280734e-05,6.284486715074865e-05,0.00012135706753648428,0.00045659710042780555,0.0004870174755637135,0.00014000993022887442,0.0003762287804531561,4.933713606394636e-10,5.750988443885754e-10,1.2014901152474084e-09,4.4448882741773215e-09,5.149240042256422e-08,5.5976118295610894e-08,5.060495973681591e-09,3.895440173546508e-08,2.2211964357964013e-05,2.3981218575972646e-05,3.466251743955433e-05,6.666999530656442e-05,0.00022691936987080723,0.00023659272663294385,7.11371630983524e-05,0.00019736869492263732,8.601214574898915e-05,8.532388663967698e-05,0.00012143724696356385,0.0002385627530364385,0.0008518016194331967,0.0008769838056680155,0.00026447368421052747,0.000686518218623482,6
5.5861621321561054e-05,3.452628253844454e-05,3.959262494961049e-05,8.254912933432889e-05,0.00022970653907917755,0.00033132234653485013,0.0001463957970142937,0.0003535194639210709,7.816540530840463e-10,3.68554086778434e-10,4.656012805401548e-10,2.0407161219744065e-09,1.571270559467932e-08,2.6588441874416693e-08,6.136619978130653e-09,3.7627615326998734e-08,2.7958076705740083e-05,1.9197762546151934e-05,2.157779600747386e-05,4.517428607044506e-05,0.00012535033145021725,0.00016305962674560706,7.833658135335402e-05,0.00019397838881431801,9.970179948586044e-05,6.852956298200454e-05,7.994344473007696e-05,0.00015704884318766183,0.0004429048843187691,0.0005984421593830378,0.0002664370179948571,0.000643341902313634,6
3.369726614321819e-05,3.658609388665625e-05,4.657147630231645e-05,0.0001080954311245618,0.0002933989609640886,0.0002789254642413753,8.541789912965922e-05,0.00018661883399992703,2.4118321701697445e-10,3.9066228862123885e-10,5.798471782308628e-10,2.5763466410158498e-09,1.862557938049142e-08,2.109702422213978e-08,1.5875314804939682e-09,7.603363745006102e-09,1.5530074597920464e-05,1.976517868933238e-05,2.408001615927329e-05,5.07577249393218e-05,0.0001364755633089361,0.0001452481470523455,3.984383867668837e-05,8.719726913731932e-05,5.9733542319750006e-05,7.371473354232002e-05,8.963949843260117e-05,0.00018612852664576514,0.0005351567398119118,0.0005189341692789928,0.00015213166144200488,0.0003146238244514097,6
0.00010190937035370945,7.506697679971231e-05,8.488580489785953e-05,0.00012986555092636044,0.0006249767341695009,0.0008968529857783307,0.00030432573567191795,0.000714044899327052,2.525572829158109e-09,1.3878071227488825e-09,1.8802212537261785e-09,4.078933571958025e-09,9.925638070339203e-08,2.578027115932991e-07,2.586552742908651e-08,1.4215776732871728e-07,5.02550776455286e-05,3.725328338212462e-05,4.336151812063524e-05,6.386652935582162e-05,0.00031504980670267365,0.0005077427612416539,0.00016082763266642492,0.0003770381510254861,0.00018073079325421447,0.0001364334790755759,0.0001579262960649568,0.00023986883198001018,0.0011022985633978776,0.001738332292317306,0.0005710680824484671,0.0013679512804497228,6
0.00010972669894006366,6.160003262949564e-05,7.775083199409167e-05,0.00013976839734597873,0.00047704897559638963,0.0008354108936069379,0.0003320959196873126,0.0006810508584692693,2.8892383738998197e-09,9.83852264536995e-10,1.3950102168702371e-09,4.351129549872808e-09,6.902110729485295e-08,2.1016709283625405e-07,2.795360419388872e-08,1.2851242353103082e-07,5.375163601137941e-05,3.1366419377050276e-05,3.734983556684336e-05,6.596309233103621e-05,0.0002627186847082882,0.00045843984647525354,0.00016719331384325368,0.00035848629476038665,0.00021134159482758585,0.00011030172413793028,0.00013424030172413807,0.00024032327586206734,0.0008729418103448341,0.0016039008620689571,0.0006148545258620635,0.001294913793103448,6
0.00017396006941133852,6.895689620239998e-05,8.021182138021834e-05,0.0001390018097719356,0.0007470484687553669,0.0009159890221868371,0.00035372876482618626,0.0005901398923313821,9.627941626085215e-09,1.1742621574948419e-09,1.5509360289478373e-09,4.6779785274180234e-09,1.5290927288664539e-07,2.614161741714355e-07,2.3370543509493095e-08,9.51448952443443e-08,9.81220751211735e-05,3.426750877281338e-05,3.938192515542933e-05,6.8395749337353e-05,0.000391036152915105,0.0005112887385533106,0.00015287427353709025,0.00030845566171549567,0.00034170851528384335,0.00012271834061135643,0.0001434334061135392,0.00024836790393013435,0.001373580786026209,0.0017243449781659342,0.0005610589519650683,0.0011130786026200927,6
0.00010780342374350648,6.268029265017066e-05,7.769653269470974e-05,0.0001289531253984296,0.0006189664117417071,0.0008871341713486668,0.00032665112431894903,0.0005985131514080016,3.502972152031548e-09,1.1159340097735932e-09,1.7023656664761962e-09,4.442018516275712e-09,1.1085975296430978e-07,2.2541499222484906e-07,3.2096864355913016e-08,1.0337987576250573e-07,5.9185911769876013e-05,3.340559847950031e-05,4.125973420268478e-05,6.664846972193519e-05,0.0003329560826359984,0.0004747788877202198,0.0001791559777286625,0.0003215274105927918,0.00020324344023323155,0.00011820699708454584,0.0001486224489795885,0.0002487682215743407,0.0011984256559766841,0.0016426311953352708,0.0006206632653061194,0.0011429518950437298,6
0.00012577397236545788,3.100795894500798e-05,3.369693336804598e-05,6.222128733035458e-05,0.00017566375543788654,0.0003122656512446241,0.00010812404994457081,0.0001527316166899019,4.1727606493790555e-09,2.5474955483728283e-10,3.2268248406504067e-10,1.0945162530366593e-09,9.666105106334937e-09,3.436807502532813e-08,3.2616521243113114e-09,7.132893164080972e-09,6.459690897697084e-05,1.5960875754083258e-05,1.796336505404933e-05,3.308347401704753e-05,9.831635218179597e-05,0.00018538628596886052,5.7110875709546876e-05,8.445645720772908e-05,0.00023233094262294738,5.734118852459031e-05,6.351946721311481e-05,0.00012046106557377098,0.0003445850409836063,0.0006538831967213054,0.00019681352459016132,0.00030158299180327964,6
0.00012827916666666676,2.1597555272108597e-05,2.056687925170038e-05,2.138727678571415e-05,6.140763180272089e-05,0.0001740782100340142,6.50001913265305e-05,0.00013194738520408235,6.138233806211642e-09,1.7132256918291986e-10,1.626294618094977e-10,1.906952136341837e-10,1.3622518441227075e-09,1.0371687322179167e-08,1.3915150284211572e-09,5.614472964953262e-09,7.83468812794207e-05,1.3089024760574023e-05,1.275262568295242e-05,1.3809243774884406e-05,3.6908696050154735e-05,0.0001018414813432089,3.730301634480994e-05,7.492978690049279e-05,0.0002762142857142871,4.503571428571354e-05,4.3089285714284866e-05,4.6642857142856405e-05,0.00012191071428571433,0.0003575357142857145,0.00012703571428571497,0.00026569642857143024,6
0.00016380508135763417,3.253541078616114e-05,3.893938232526797e-05,8.289651513375305e-05,0.00022487132778424104,0.0004281812893975052,0.00013329901974046209,0.0001833126895664438,9.59825372411471e-09,3.5481599570618453e-10,4.629353281430809e-10,2.076700890221022e-09,1.2892114973115068e-08,5.7017808637924e-08,6.1580627485372376e-09,1.1453775947969505e-08,9.79706778792242e-05,1.8836560081559067e-05,2.151593196083035e-05,4.5570833767016175e-05,0.00011354344971470202,0.0002387840209015754,7.847332507634195e-05,0.00010702231518692495,0.0003222372372372389,6.498498498498417e-05,7.4084084084084e-05,0.00015885885885886096,0.00039528528528528617,0.0008123573573573565,0.00026259759759760193,0.0003731681681681694,6
0.00016709582897193913,3.670178342064499e-05,3.626048517833764e-05,5.3472282774510864e-05,0.0001837583549340711,0.0003670711413494995,0.0001238391462131999,0.0001884512711692589,7.178505399164608e-09,3.9100738677018084e-10,4.069261828476083e-10,8.220427104961754e-10,1.168864875000375e-08,4.874287425688092e-08,5.709077380070048e-09,1.0349013871909805e-08,8.472606092085604e-05,1.9773906714915513e-05,2.017241142867179e-05,2.867128721379937e-05,0.00010811405435929109,0.00022077788443791404,7.55584368556553e-05,0.00010173010307627632,0.0003213855103120093,6.850343733474388e-05,6.920148069804371e-05,0.00010018508725542147,0.0003504970914859878,0.000745288207297718,0.000253786356425174,0.0003710893707033318,6
0.00019511983621364672,6.193907619628906e-05,9.691666404810048e-05,0.00034716737624262067,0.000641446963320226,0.000378066014966614,0.00021661932743164005,0.0003355663943802648,8.718769964857895e-09,1.0846936980725894e-09,2.6067587400588324e-09,3.987738859337667e-08,1.2952240181482024e-07,4.3586101517772745e-08,1.4134759371375655e-08,3.06487027921943e-08,9.337435389258603e-05,3.293468837066155e-05,5.1056427020100344e-05,0.0001996932362234051,0.0003598922086053271,0.00020877284669652984,0.0001188896941344188,0.0001750677091647523,0.0003437367130008216,0.00011245707277187132,0.0001708135731807059,0.0006425102207685958,0.001189955028618144,0.0007074407195421027,0.0004023017170891281,0.0006158340147179054,6
0.000231688327326001,5.409793647139862e-05,6.398330266031563e-05,0.00025061924949108306,0.000574090481400919,0.00040161989122442426,0.00024020319737568023,0.00032965284626327196,1.702283090607437e-08,8.955536058363718e-10,1.3689130585781623e-09,1.765572381845547e-08,1.0065794649059803e-07,4.3418167536916605e-08,1.5442985925000474e-08,3.2332920095306126e-08,0.00013047157125624866,2.992580167408004e-05,3.699882509726711e-05,0.0001328748426845935,0.000317266365205324,0.0002083702654817059,0.00012426981099607608,0.00017981357038695974,0.0004499224519940824,0.00010414697193500449,0.00012510709010339518,0.0004600147710487333,0.0010618094534712102,0.0007278545051698753,0.00045029911373706006,0.0006316617429837506,6
0.00017807544768037073,4.532029882013889e-05,5.891604047857252e-05,0.00023137063363788928,0.0005306132836758237,0.00034396403097410185,0.00024960825287760505,0.00028263715976773135,8.144293476603106e-09,5.936170651948411e-10,9.428261850702276e-10,1.2949840049572999e-08,7.399669050538211e-08,3.036685454235107e-08,1.3786734005998134e-08,1.978803265837752e-08,9.024573938199579e-05,2.4364257944678738e-05,3.070547483870308e-05,0.00011379736398341132,0.0002720233271346083,0.00017426088070003281,0.00011741692384830278,0.00014066994227047056,0.00031109448082319695,8.697848456501606e-05,0.0001095603367633314,0.0004114873713751161,0.0009700654817586518,0.0006231618334892308,0.0004338914873713698,0.000498821328344239,6
0.00030054200388494146,6.1031486337812665e-05,6.956858946342715e-05,0.00028858831149685917,0.0005500165363597276,0.0003836375657894018,0.0002804832454139725,0.00035344375921307484,3.0051649963253174e-08,1.206534420741371e-09,1.501412492228069e-09,2.4761206590627298e-08,8.206695902364822e-08,3.4716105435627677e-08,1.840103695409322e-08,4.160912629934084e-08,0.00017335411723767385,3.473520434287628e-05,3.874806436750188e-05,0.00015735694007773315,0.00028647331293446554,0.0001863225843413183,0.0001356504218721535,0.00020398315199873944,0.0006080101233786814,0.00012001898133502067,0.00013571654539702583,0.0005502594115786195,0.0010151882315722917,0.0006665105979120584,0.0004925561531161109,0.0007073109775387672,6
4.7029830316339176e-05,2.820697987408802e-05,7.245582935484802e-05,8.358716466853167e-05,0.00011053890539180678,0.00043538564624702767,0.00014059362318042371,0.000288176448518352,6.938103746914154e-10,2.416780863790238e-10,1.8150458484490074e-09,2.233429139428473e-09,4.794792998047831e-09,5.3950377301934034e-08,6.117002925108757e-09,2.952064120791851e-08,2.634028045961955e-05,1.554599904731194e-05,4.260335489663939e-05,4.7259169897793096e-05,6.924444380632883e-05,0.00023227220518592842,7.821127108741269e-05,0.00017181571874516752,9.701298701298512e-05,5.65677179962886e-05,0.00015443413729127753,0.00017200371057513768,0.0002459740259740236,0.0008730241187383999,0.00030439703153988743,0.0005929128014842306,6
7.489067716585518e-05,3.9132946009223605e-05,6.64799939522968e-05,9.805560614955857e-05,0.00014830580773964386,0.00047387705922504624,0.00016552815276284476,0.00035670701268249215,1.7009235785094755e-09,5.418021528949733e-10,1.8474796360599178e-09,3.344696889724551e-09,7.77514741255016e-09,6.274323093491018e-08,9.376874593303174e-09,3.7607394705457055e-08,4.124225476995015e-05,2.3276643935390973e-05,4.2982317713914845e-05,5.7833354474079674e-05,8.817679633866361e-05,0.00025048598949823557,9.6834263529513e-05,0.00019392626100004365,0.00014040558510638088,7.922872340425541e-05,0.00014060505319148737,0.0001927659574468076,0.0002910039893616989,0.0008900465425531955,0.00032014627659574245,0.0006656848404255338,6
5.708292625881308e-05,3.637829529887427e-05,6.937212068562284e-05,6.353080624143844e-05,0.00014151081893815304,0.0003497826990544296,0.00012344811052824963,0.00036283365631995445,1.0365905390318607e-09,4.990939392746326e-10,1.6258507240275058e-09,1.188043070058514e-09,6.525143807377148e-09,3.7279875788074164e-08,4.764600712018014e-09,4.5071034859448066e-08,3.219612614945874e-05,2.234041045447985e-05,4.032183929370665e-05,3.446800066813441e-05,8.077836224743077e-05,0.00019307997251935313,6.902608718461459e-05,0.00021229939910288976,0.00010829479768786223,7.560693641618568e-05,0.00013746242774566412,0.00012213294797687967,0.0002835606936416147,0.0007111734104046266,0.00025324855491329015,0.0006807745664739816,6
6.731364415041935e-05,3.677396739467581e-05,6.380276068868564e-05,7.789963018897042e-05,0.00018619538615972757,0.00037024994918463265,0.00013327772187978962,0.00037935171295579173,1.2089240870905893e-09,3.5200706557963814e-10,1.392670128490357e-09,1.6137363408822128e-09,9.381077963244243e-09,4.6829349239548174e-08,5.2050409468296805e-09,3.571048241824618e-08,3.476958566176176e-05,1.8761851336678856e-05,3.7318495796191426e-05,4.017133730512606e-05,9.685596503697768e-05,0.00021640089935013712,7.214596971993432e-05,0.00018897217366121972,0.00012326046221111634,6.878825733916326e-05,0.00013006246096189814,0.00014404122423485082,0.00033683947532791995,0.0007326108682073692,0.00023842598376014754,0.0006768082448469688,6
0.00011430727646645815,4.80652123069688e-05,4.541341984467299e-05,7.808025205565017e-05,0.0005298456467741592,0.000572583041645703,0.0002330423296559879,0.0002282594892621177,3.020852647600713e-09,7.253477368897523e-10,7.518362133460786e-10,1.8291471363871165e-09,7.2132292226223e-08,9.712948771652082e-08,1.3074412502869227e-08,1.6359542519264388e-08,5.496228386448941e-05,2.6932280573500498e-05,2.7419631896618865e-05,4.276852974310804e-05,0.0002685745561780248,0.000311656040718804,0.0001143433972858478,0.00012790442728562756,0.00019872132540357123,9.494477485131899e-05,9.217926932880436e-05,0.00015101954120646057,0.0009360790144435011,0.0010648725573491945,0.00041593457943925474,0.0004399830076465581,6
0.00010173944858121428,4.178781492238391e-05,5.269613799679383e-05,0.00011109739270627016,0.0005920725946642955,0.0006270019774157591,0.00028072870891616633,0.00023721812529299303,3.854034429578802e-09,5.853381262448656e-10,8.806341115104241e-10,3.58415071761332e-09,1.0556844257564917e-07,1.4218275960824234e-07,2.80761926428063e-08,1.885450907007619e-08,6.20808700774949e-05,2.4193762134998053e-05,2.967547997102025e-05,5.986777695566556e-05,0.00032491297692712915,0.0003770712924743043,0.00016755951970212347,0.00013731172226025056,0.00020381237524950125,8.035928143712513e-05,0.00010121756487025912,0.00020385229540917932,0.0010937125748502923,0.001274570858283425,0.0005839720558882268,0.0004306586826347285,6
8.851407109474665e-05,2.9207321478396163e-05,3.0191494688696046e-05,5.643189099370226e-05,0.0003177949835329631,0.0005247290319325985,0.00016447390809350954,0.0002264331366091353,2.451624513079949e-09,2.45792820471561e-10,3.3316632226669573e-10,1.033819906710912e-09,3.6882085534914676e-08,7.003485992921757e-08,7.327535161967781e-09,1.4466404783092915e-08,4.9513882023932934e-05,1.567778110803825e-05,1.8252844224029738e-05,3.21530699422452e-05,0.00019204709197203346,0.00026464100198045197,8.560102313622064e-05,0.0001202763683484537,0.0001805357142857133,5.6986607142856924e-05,6.284598214285768e-05,0.00010794642857142837,0.0006567689732142789,0.0009153348214285703,0.0003051897321428549,0.0004280022321428572,6
0.00012175211761075681,3.627818089521932e-05,3.877883616842662e-05,6.471608698489138e-05,0.0004948166617452042,0.0006160573676486334,0.00019880628575662693,0.0002485767687123354,4.524745365581319e-09,4.795390247976931e-10,4.907694928816166e-10,1.5072375019158689e-09,8.14124486446452e-08,1.1498895509927046e-07,1.1255567757733393e-08,2.2901949557535872e-08,6.726622752601278e-05,2.189837950163649e-05,2.2153317875244254e-05,3.8823156774222636e-05,0.0002853286677581578,0.0003391002139475445,0.00010609226059300175,0.0001513339008865359,0.00023712204007285813,7.120218579234928e-05,7.575591985428018e-05,0.00012810564663023592,0.0009249180327868797,0.0011983060109289532,0.000375081967213113,0.0005022950819672131,6
6.660722052724407e-05,4.387696112090389e-05,5.488914215240956e-05,0.00012636854718763352,0.0002808362965951787,0.0002416356340200545,0.00016867232498271552,0.00013703503137872046,1.2695949963434887e-09,5.907590792848685e-10,8.638193881399496e-10,3.9786391893564855e-09,2.375842659473862e-08,1.675504732418612e-08,1.0998244657212925e-08,5.7925180910162225e-09,3.5631376570987105e-05,2.4305535980201477e-05,2.9390804482694065e-05,6.307645511089289e-05,0.0001541376871330909,0.00012944128910122193,0.00010487251621474964,7.610859406805661e-05,0.00012104454685099725,8.439324116743462e-05,0.00010463901689708082,0.00021671274961597206,0.0005272811059907841,0.0004195545314900138,0.0003468817204301056,0.00025580645161290123,6
9.641585000841789e-05,4.5417278174052426e-05,5.879680990405339e-05,0.0001025509129213487,0.0002550255452278773,0.00019628793318394154,0.0001693401703804233,0.0001335250639123859,2.764533034970176e-09,7.084003441347312e-10,1.0792538597571373e-09,3.2894576138416698e-09,2.166392497536495e-08,1.270728042850376e-08,1.0448420063944258e-08,4.8748491799741606e-09,5.2578826869474526e-05,2.6615791255093868e-05,3.2851999326633645e-05,5.735379336924167e-05,0.00014718670108187408,0.00011272657374596178,0.00010221751348934417,6.982012016585305e-05,0.00018717696629213986,9.533707865168629e-05,0.00011542134831460943,0.00020042134831460792,0.0005134971910112431,0.00039390449438201947,0.00036068820224718993,0.00026613764044944224,6
9.976657378471993e-05,6.0115191317831826e-05,6.872029988451265e-05,0.00013968844673008016,0.0003309313813229933,0.0002490918566116524,0.00017189656118910088,0.00014276958851161097,3.24643582876799e-09,1.3770958060597145e-09,1.607552318441472e-09,7.98868049636597e-09,3.847399284890128e-08,1.9767471243681164e-08,9.404745254934352e-09,7.164473984582542e-09,5.69775028302223e-05,3.710924151824872e-05,4.009429284126947e-05,8.937941875155582e-05,0.00019614788515021333,0.00014059683938012676,9.697806584446996e-05,8.464321582136718e-05,0.00020235977766548926,0.00012218292066700417,0.00013614451743304792,0.000301455280444668,0.0006559676604345645,0.0004760889338049478,0.0003548307225871633,0.0002968620515411824,6
0.00010272980489085931,5.46014134277572e-05,6.078540424459098e-05,0.00013330814884482785,0.0003172412837102927,0.00025265959741084315,0.00021420763575724283,0.00017905521856271872,3.3252200278430713e-09,9.346456068584602e-10,1.255469569282869e-09,5.153276140725786e-09,3.422490478633535e-08,2.435942856165162e-08,1.4366251963810238e-08,8.193004570347076e-09,5.7664720825155054e-05,3.057197420610027e-05,3.543260601879107e-05,7.178632279707456e-05,0.00018499974266559223,0.00015607507347956503,0.00011985930069798605,9.051521734132375e-05,0.0001990120861797177,0.0001089963215974773,0.00012859169732002077,0.00027843405149763486,0.0006697109826589651,0.0005206253284288004,0.0004094377299001574,0.00035120336311087586,6
0.00022773374217320683,0.00012238728387745128,0.0001399851142776157,0.00020028559354788787,0.0004359183746038307,0.0003661983947022594,0.00015906354969208252,0.0003471767373547357,1.4560431046628978e-08,5.528833035941396e-09,6.723124858455534e-09,1.0728588082382953e-08,4.8335163584156224e-08,4.4448798870670386e-08,7.677689318971784e-09,3.011462914377916e-08,0.00012066661115084395,7.43561230561505e-05,8.199466359742891e-05,0.00010357889786236844,0.00021985259512718113,0.0002108288378535308,8.76224247494429e-05,0.00017353567109899668,0.00040457360406091173,0.00024482741116751316,0.0002823959390862934,0.00035832487309644386,0.0007541269035533063,0.0006793248730964475,0.0002909847715736042,0.0005973502538071058,6
0.00010554188135895759,6.271375702300923e-05,7.924280869365676e-05,0.00010970261710681805,0.00026667055053591183,0.00020371989222177632,0.00012985304762471437,0.000271759827962835,3.179809571978147e-09,1.377758048321337e-09,2.026870139144078e-09,4.416090653454009e-09,2.2148296088556573e-08,1.2953463662508051e-08,4.145521386957149e-09,1.9782216990298364e-08,5.638980024772341e-05,3.711816332095834e-05,4.502077452847827e-05,6.645367298693134e-05,0.00014882303614883205,0.00011381328420930507,6.438572347156743e-05,0.00014064926942682058,0.00019453644314868835,0.00012825655976676404,0.00015544023323615184,0.00022065306122449015,0.0004978250728862812,0.00038399999999999177,0.00023097376093294498,0.0005042623906705413,6
7.71469325679097e-05,4.776171448543732e-05,5.1991668319778124e-05,5.064282408063453e-05,0.00018339886400900346,0.0002482319402666828,0.00010618803363440301,0.0002139329201230184,1.9255751697416546e-09,9.485006695568945e-10,1.1398669827301848e-09,7.150004628594086e-10,8.240944064528526e-09,1.6324289589585837e-08,2.8465321369819717e-09,1.4395458890308386e-08,4.3881376114949436e-05,3.0797738059099314e-05,3.3761916159042054e-05,2.673949256922069e-05,9.077964565104078e-05,0.00012776654331078161,5.3352901860929476e-05,0.00011998107721765289,0.00014804828973843175,9.742454728370294e-05,0.00011384305835010165,9.585513078470964e-05,0.00033144869215291726,0.0004518108651911422,0.0001925150905432603,0.0004082092555331973,6
9.46131957032254e-05,6.581984936291998e-05,5.584987417082069e-05,6.622400308301664e-05,0.0001534911937471086,0.00024802371082882743,8.934625798009369e-05,0.0002037965334560663,3.109874089175851e-09,1.3890816564741065e-09,8.01804779263082e-10,1.422333403467346e-09,7.898852008739222e-09,2.127052377541741e-08,2.406403885196774e-09,1.256488295563649e-08,5.576624506971803e-05,3.727038578381107e-05,2.8316157565303278e-05,3.7713835703456974e-05,8.887548598313948e-05,0.0001458441763507114,4.9055110693961074e-05,0.00011209318871205552,0.00018873293282359663,0.00012743855816493935,9.742217367558908e-05,0.00012326051338066842,0.0003090278536318955,0.0004820644456581121,0.00017297105406881681,0.0003856581103222275,6
8.774028997754493e-05,2.91013346418426e-05,0.00012300554695495722,5.3598378954211134e-05,0.000237751157414637,0.0006433676482209038,0.00013727496435225303,0.00035456437517260265,3.7161469462830926e-09,2.842284707925328e-10,4.1545210074003045e-09,8.225273880640499e-10,1.8132023909141933e-08,1.4636149184289022e-07,5.205473380720529e-09,3.3071274100494775e-08,6.096020789238741e-05,1.6859076807243412e-05,6.445557390482459e-05,2.867973828444133e-05,0.00013465520379525602,0.0003825722047442681,7.214896659495913e-05,0.0001818550909391727,0.00021414278269932005,5.8311620635746644e-05,0.00022356956748305982,0.00010214695153725769,0.00045991141219385383,0.0012974101094320157,0.0002482386659718579,0.000608301198540905,6
