mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,std1,std2,std3,std4,std5,std6,std7,std8,RMS1,RMS2,RMS3,RMS4,RMS5,RMS6,RMS7,RMS8,mav11,mav12,mav13,mav14,mav15,mav16,mav17,mav18,target
0.0001031749816403184,0.00015358810436229593,0.0002973462275405579,0.0007888208878754625,0.0006093170437690938,0.00032313582974684133,0.000147757235553371,9.107866797986417e-05,9.169549739411233e-05,0.00013463949370364837,0.0002884757402254366,0.0005908084873967185,0.0005241424678716813,0.00032642722981244453,0.0001443539511011016,8.086324368436078e-05,0.010157508633534032,0.012393066786001597,0.01724373009358932,0.02808595534916807,0.024684348153619407,0.017975979243057702,0.01215554340839483,0.009543514445939932,0.0001031749816403184,0.00015358810436229593,0.0002973462275405579,0.0007888208878754625,0.0006093170437690938,0.00032313582974684133,0.000147757235553371,9.107866797986417e-05,5
9.739951035864823e-05,0.00010473334773279779,0.00019767726406231566,0.0005050308768699965,0.0004980033188089092,0.00030947703530773867,9.762585883741578e-05,6.415072766003218e-05,0.00010617216127107187,8.83582019683235e-05,0.00017897829747601742,0.0004142287853622414,0.00039609755834721925,0.0002910064648543836,8.84920559830946e-05,5.11069332698976e-05,0.009869119026470814,0.010233931196407262,0.014059774680353724,0.022472892045083927,0.022315987963989162,0.01759195939364739,0.009880579883661474,0.008009414938685108,9.739951035864823e-05,0.00010473334773279779,0.00019767726406231566,0.0005050308768699965,0.0004980033188089092,0.00030947703530773867,9.762585883741578e-05,6.415072766003218e-05,5
0.00010718854919311575,0.0002524669519509287,0.000588686835143194,0.0007227598051278912,0.0005885028768946515,0.0002600987333431882,0.0001468042066090921,9.905405907360642e-05,9.465078846334497e-05,0.00021972070768232573,0.000508034185862935,0.0005873039979444031,0.00046093174698176034,0.00023210698626584128,0.00011667220152524273,6.899314109400534e-05,0.010353190290587523,0.015889208663458627,0.024262869474635393,0.026884192476767668,0.02425907823670659,0.01612757679700172,0.012116278579212847,0.009952590570982332,0.00010718854919311575,0.0002524669519509287,0.000588686835143194,0.0007227598051278912,0.0005885028768946515,0.0002600987333431882,0.0001468042066090921,9.905405907360642e-05,5
6.660791988350565e-05,0.00012687057247726919,0.00024288891044026218,0.00038731680224169177,0.00036193030745870417,0.00019871347968089453,0.00010659131623069111,6.546705912396011e-05,5.9367707938781865e-05,0.00010134253028362611,0.00021430161658881423,0.0003488385202907727,0.00034164409689522773,0.00017834554814257574,8.764958851558791e-05,5.400650104309969e-05,0.008161367525329664,0.011263683788053942,0.015584893661499977,0.019680365907210458,0.019024466022958545,0.014096576878125218,0.010324307058136691,0.008091171678067405,6.660791988350565e-05,0.00012687057247726919,0.00024288891044026218,0.00038731680224169177,0.00036193030745870417,0.00019871347968089453,0.00010659131623069111,6.546705912396011e-05,5
5.0468094388542154e-05,7.98479268142151e-05,0.00016808242091347287,0.0003309198814077909,0.00030834729409743965,0.00011497868099488004,6.017584030461304e-05,4.7193285456688906e-05,4.3960526994033514e-05,6.770966073706714e-05,0.0001668859008475984,0.00028324980896685364,0.0002743888339052743,9.258503868097731e-05,5.4245001584505835e-05,4.1102174019010336e-05,0.007104089976101242,0.008935766716640219,0.012964660462714512,0.018191203407355735,0.017559820446047838,0.010722811244952512,0.007757308831328881,0.006869736927764331,5.0468094388542154e-05,7.98479268142151e-05,0.00016808242091347287,0.0003309198814077909,0.00030834729409743965,0.00011497868099488004,6.017584030461304e-05,4.7193285456688906e-05,5
5.592466309267474e-05,0.00010267532132071675,0.00018724449388446204,0.00029586304955794986,0.00028940847190195095,0.0001853766865485219,9.417304932923073e-05,5.8184508031498343e-05,4.910773210263072e-05,9.170669132305988e-05,0.00018903767547284302,0.0002938587333924979,0.00023304793933834903,0.00018195855218606157,9.243990728183615e-05,4.94738860779132e-05,0.007478279420607038,0.010132883169202966,0.013683730992841902,0.017200670032238567,0.017012009637369447,0.013615310740064727,0.00970427994903438,0.0076278770330609254,5.592466309267474e-05,0.00010267532132071675,0.00018724449388446204,0.00029586304955794986,0.00028940847190195095,0.0001853766865485219,9.417304932923073e-05,5.8184508031498343e-05,5
0.00033828355988506316,0.00015916967270349495,0.00013915109302908285,0.0002935385524280239,0.00036708520042705317,0.00019212195356113366,5.544775275010434e-05,4.8333659360357186e-05,0.0004402023263790665,0.00013842958788429246,0.00011562156368809191,0.00025138690440384666,0.00034349057208428354,0.0002763484404469884,4.0424991448251525e-05,4.048345797960512e-05,0.01839248650631728,0.012616246379311675,0.011796232153916049,0.017132966830879698,0.0191594676446673,0.013860806382066437,0.007446324781400845,0.0069522413191975135,0.00033828355988506316,0.00015916967270349495,0.00013915109302908285,0.0002935385524280239,0.00036708520042705317,0.00019212195356113366,5.544775275010434e-05,4.8333659360357186e-05,5
0.0001579864573482355,0.00011036574200629082,0.00010316378379222101,0.00017581268499599048,0.0002621013117055238,8.375144317174529e-05,3.9937249659689095e-05,4.2611046944264484e-05,0.00014803435056753668,0.0001055744292874517,8.033932104800329e-05,0.0001537901409053961,0.000216345862715337,6.287774847245242e-05,3.0479675080853575e-05,3.662529851558081e-05,0.012569266380669776,0.010505510078348924,0.010156957408211428,0.01325943758218992,0.01618954328279596,0.009151581457417362,0.0063195925232319445,0.006527713760901628,0.0001579864573482355,0.00011036574200629082,0.00010316378379222101,0.00017581268499599048,0.0002621013117055238,8.375144317174529e-05,3.9937249659689095e-05,4.2611046944264484e-05,5
0.0001758200664597747,0.0001650039799823892,0.0001167956843550679,0.0001747917861777276,0.0002764334633549222,0.00010131678436467554,4.6138061123306006e-05,3.831109791261645e-05,0.00018421795358519526,0.0001588645485672743,0.0001805194164310574,0.00014246569424220448,0.0002163597508955298,7.885512775772773e-05,3.7461318955498954e-05,3.152747240090034e-05,0.013259715926812863,0.012845387498335315,0.010807205205559294,0.013220884470326771,0.016626288321658633,0.010065623893464107,0.006792500358726969,0.006189595940981644,0.0001758200664597747,0.0001650039799823892,0.0001167956843550679,0.0001747917861777276,0.0002764334633549222,0.00010131678436467554,4.6138061123306006e-05,3.831109791261645e-05,5
0.00011156735331355974,0.00023258145790130714,0.00011693921433051202,0.00021780107159757102,0.0003131798425552966,0.0001067383013177402,4.688183066755031e-05,3.942874960092131e-05,0.00011295277043163021,0.0001917141709542771,0.00011185722845188436,0.00022172936916875708,0.00023939315637789999,8.57827213324208e-05,3.4536559097224256e-05,2.6716233877667866e-05,0.010562544831315971,0.015250621557867966,0.01081384364278086,0.01475808495698446,0.01769688793419048,0.010331423005459616,0.006847030792069677,0.006279231609115984,0.00011156735331355974,0.00023258145790130714,0.00011693921433051202,0.00021780107159757102,0.0003131798425552966,0.0001067383013177402,4.688183066755031e-05,3.942874960092131e-05,5
0.00013925087788156141,9.463197562961735e-05,0.00013342897600645575,0.0003004197041535871,0.0003219993909780969,0.00011265170966591829,5.685356289132593e-05,7.973885929851219e-05,0.00012763779122395782,7.573317930232828e-05,9.711132043761397e-05,0.00024857100919455983,0.0002943587484695283,8.70797697594267e-05,4.197455952478961e-05,6.81389742065159e-05,0.011800460918182874,0.009727896773178535,0.01155114609060312,0.017332619656404716,0.01794434147518646,0.010613750970600275,0.007540130164083769,0.008929661768427301,0.00013925087788156141,9.463197562961735e-05,0.00013342897600645575,0.0003004197041535871,0.0003219993909780969,0.00011265170966591829,5.685356289132593e-05,7.973885929851219e-05,5
0.00030689720205402573,0.00014691963139249153,0.00013720318018212868,0.00034246469171668996,0.00036814164597588086,0.00012637096535005995,5.236847119582632e-05,0.00010521996799946815,0.0002518252419507291,0.00012357654427928532,0.0001195296905838705,0.0002903776538785151,0.0003246979996258227,0.00010291399025667356,4.052459185333138e-05,9.539663282581541e-05,0.017518481727993033,0.012121040854336377,0.011713376122285525,0.01850580156914825,0.019187017641516903,0.011241484125775384,0.0072366063314115905,0.010257678489768928,0.00030689720205402573,0.00014691963139249153,0.00013720318018212868,0.00034246469171668996,0.00036814164597588086,0.00012637096535005995,5.236847119582632e-05,0.00010521996799946815,5
0.00015070213274038285,9.395723849414153e-05,0.00012039990877227223,0.0003613048999516385,0.0003834949433591416,0.00015534836397163184,5.439814112178059e-05,6.66115622604692e-05,0.00014098595618748267,8.119792777013299e-05,9.535460452883942e-05,0.00030680721648639975,0.0003375067987390285,0.00010782316485549484,4.719575878531442e-05,5.0909543833660786e-05,0.012276079697541183,0.009693154207694291,0.010972689222440971,0.019008021989455885,0.019583026920247583,0.012463882379565038,0.0073755095499755535,0.008161590669745034,0.00015070213274038285,9.395723849414153e-05,0.00012039990877227223,0.0003613048999516385,0.0003834949433591416,0.00015534836397163184,5.439814112178059e-05,6.66115622604692e-05,5
0.00031718342695990007,0.0001594620164551017,0.00013246904372406446,0.00036430247248605706,0.0004256734485365394,0.0001549148502889752,6.209097279903437e-05,0.00012199962808751217,0.00023975695210905662,0.00010887772519656127,0.00010486163241907293,0.00028594494440302556,0.0003297231681146149,0.00011807592213767954,4.5343684563308786e-05,0.00011040228799385747,0.01780964421205264,0.012627827067833235,0.011509519699972909,0.01908670931528159,0.020631855188919378,0.012446479433517543,0.007879782535009096,0.011045344181487156,0.00031718342695990007,0.0001594620164551017,0.00013246904372406446,0.00036430247248605706,0.0004256734485365394,0.0001549148502889752,6.209097279903437e-05,0.00012199962808751217,5
0.00015120584588067414,0.00013816504915690212,0.00024457507780158345,0.0005956495770085387,0.0007057794493522598,0.00023784802145641773,7.393434177521471e-05,5.8388036719525286e-05,0.00013801765651602206,0.00010780921161073784,0.00020971708049989256,0.0005012345118221577,0.0006197149707400019,0.00020424289373566378,6.360047725136297e-05,4.4413069091140425e-05,0.012296578624994602,0.011754362983883989,0.01563889631021267,0.02440593323371468,0.026566509920429138,0.015422322181060079,0.008598508113342378,0.007641206496328004,0.00015120584588067414,0.00013816504915690212,0.00024457507780158345,0.0005956495770085387,0.0007057794493522598,0.00023784802145641773,7.393434177521471e-05,5.8388036719525286e-05,5
0.0001441523552970342,0.00012568823035590877,0.00016733245057106615,0.0006333590091337839,0.0006624741810697913,0.0001452180375340212,6.743754711980294e-05,4.916024300438879e-05,0.00016199749502530237,9.952232164414277e-05,0.00014746438050369738,0.0004731716669290796,0.0005259870165989062,0.00011480912725185182,5.123340875564849e-05,3.942417195746717e-05,0.012006346459145438,0.011211076235398132,0.012935704486848257,0.025166624905493068,0.02573857379634294,0.01205064469370918,0.00821203672177633,0.007011436586348677,0.0001441523552970342,0.00012568823035590877,0.00016733245057106615,0.0006333590091337839,0.0006624741810697913,0.0001452180375340212,6.743754711980294e-05,4.916024300438879e-05,5
0.0003673300314713629,0.00020799162059617559,0.0003445248333650553,0.0009275637256344636,0.0008325300697024098,0.00023503488373019128,8.692525265126104e-05,0.00010248472667793848,0.000343228690154803,0.00016559299404878306,0.0002564667047193673,0.000734999951543431,0.000670510979203526,0.00018910407936742322,6.883261021549334e-05,8.036460226090233e-05,0.019165855876306776,0.014421914595371017,0.018561380157872294,0.030455930877818588,0.02885359717093191,0.015330847456360371,0.009323371313600089,0.01012347404194521,0.0003673300314713629,0.00020799162059617559,0.0003445248333650553,0.0009275637256344636,0.0008325300697024098,0.00023503488373019128,8.692525265126104e-05,0.00010248472667793848,5
0.0002627928241242727,0.000144141925979094,0.0002052095319099882,0.000492419637072109,0.0006190144915958862,0.0002380993295000235,7.24213251746275e-05,6.100699984300423e-05,0.0002136333237931216,0.00013179654045904457,0.0002185208183332575,0.0004285190924678538,0.0005095034093294925,0.00019179465528018007,5.7776140454596315e-05,4.955565745216183e-05,0.016210885975919784,0.012005912126077468,0.01432513636619171,0.022190530346796782,0.02488000184075327,0.015430467572307182,0.008510071984103747,0.007810697782080948,0.0002627928241242727,0.000144141925979094,0.0002052095319099882,0.000492419637072109,0.0006190144915958862,0.0002380993295000235,7.24213251746275e-05,6.100699984300423e-05,5
0.0003253838542201628,0.00015713605017361756,0.000294428810064193,0.0007836259123192304,0.0004999157829473177,0.00012561795524536869,5.009239625376811e-05,7.546102062477798e-05,0.00031635375299683715,0.00012582513516223832,0.0002997356137782248,0.0006115464160184198,0.000411763335879793,9.70447945257419e-05,3.816005662982075e-05,7.994518871596616e-05,0.018038399436207272,0.012535391903471449,0.01715892799868899,0.027993319065791937,0.022358796545147903,0.011207941615005348,0.007077598198101395,0.008686830297915228,0.0003253838542201628,0.00015713605017361756,0.000294428810064193,0.0007836259123192304,0.0004999157829473177,0.00012561795524536869,5.009239625376811e-05,7.546102062477798e-05,5
0.00041208751360960656,0.00013339274799258722,0.00026544906863278984,0.000687912168960659,0.0008101606752546447,0.0001631777797261611,8.459668841681382e-05,0.0001416230758564689,0.00042068262555218614,0.00010161926158134444,0.00022845937756957538,0.0005604915682885939,0.0006896499456783662,0.00012838369206601298,8.053873365735154e-05,0.00015278880253259797,0.02029993875876493,0.011549577827461367,0.016292607791044068,0.026228079780278597,0.02846332157803521,0.01277410582883049,0.009197645808401942,0.01190054939305194,0.00041208751360960656,0.00013339274799258722,0.00026544906863278984,0.000687912168960659,0.0008101606752546447,0.0001631777797261611,8.459668841681382e-05,0.0001416230758564689,5
0.0005379799691368499,0.00012529911446606637,0.0002843648466311072,0.0008016939042761064,0.0005697652475919445,0.00012422385443329115,5.9808133272569745e-05,0.000145431632244869,0.0004889427492246793,0.00010020791302735287,0.00021849598710148868,0.0006012778895470025,0.000532738100786515,0.00010542747332558778,5.036588428969824e-05,0.0001889561363485781,0.023194395209551164,0.011193708700250618,0.0168631209042427,0.028314199693371282,0.023869755918147644,0.011145575554151124,0.0077335718314741056,0.012059503814206826,0.0005379799691368499,0.00012529911446606637,0.0002843648466311072,0.0008016939042761064,0.0005697652475919445,0.00012422385443329115,5.9808133272569745e-05,0.000145431632244869,5
0.0006636822510448843,0.00017485526777570164,0.00045697312071241576,0.0008994554867114685,0.0005527277897246656,0.00014635109833324099,6.215315214230315e-05,0.00014826555347238348,0.000494757521074956,0.000140380828476993,0.00036490030192447016,0.0007564842548143814,0.00047536730449520447,0.00013251966558722425,5.808078037619319e-05,0.0001232263603143548,0.025762031190200905,0.013223285059912368,0.02137692963716763,0.02999092340544833,0.023510163541002126,0.012097565801980206,0.007883727046410419,0.012176434349692995,0.0006636822510448843,0.00017485526777570164,0.00045697312071241576,0.0008994554867114685,0.0005527277897246656,0.00014635109833324099,6.215315214230315e-05,0.00014826555347238348,5
9.499547893635849e-05,0.00015923099448047576,0.0004648408675675173,0.00047645513736903794,0.00012951041258372882,0.00010748851714794724,9.311876106875618e-05,9.077248010427219e-05,7.917601535424106e-05,0.0001446354311692731,0.0003480859858305224,0.00043274892458798413,0.00010106546039799674,8.797837903516345e-05,8.017838451830595e-05,8.689117612088215e-05,0.009746562416378324,0.012618676415554675,0.02156016854218717,0.021827852330658596,0.011380264170208388,0.010367666909577451,0.009649806271047941,0.00952745926804582,9.499547893635849e-05,0.00015923099448047576,0.0004648408675675173,0.00047645513736903794,0.00012951041258372882,0.00010748851714794724,9.311876106875618e-05,9.077248010427219e-05,5
6.400694856234871e-05,0.00012291582037905885,0.00041684812113236964,0.0004036407232622443,9.723363600161752e-05,8.588796933254273e-05,7.751559994212822e-05,8.586783413652469e-05,5.675166546933619e-05,0.00012499401330832478,0.0003526092677864043,0.00032126497100383347,8.323591936882006e-05,6.90412155021974e-05,7.09149173631479e-05,8.07948698855123e-05,0.00800043427335971,0.011086740746452892,0.02041685874791638,0.020090811911474465,0.009860711739099644,0.009267576238291365,0.008804294403422015,0.009266489849804223,6.400694856234871e-05,0.00012291582037905885,0.00041684812113236964,0.0004036407232622443,9.723363600161752e-05,8.588796933254273e-05,7.751559994212822e-05,8.586783413652469e-05,5
8.602412343600488e-05,0.00014421384824794364,0.0005141292018716974,0.0006122925022118287,0.0001359241589103328,9.652953799838893e-05,7.625190553217652e-05,8.013092880892079e-05,8.256107297658102e-05,0.00010653601606613132,0.0003995815940446073,0.0005233921153679547,0.00014413449015094154,8.213989166552774e-05,5.957859714614929e-05,8.237396356356743e-05,0.00927491905280067,0.012008907038025719,0.022674417343598874,0.024744544898054374,0.011658651676344603,0.009824944681696124,0.00873223370805984,0.008951588060725359,8.602412343600488e-05,0.00014421384824794364,0.0005141292018716974,0.0006122925022118287,0.0001359241589103328,9.652953799838893e-05,7.625190553217652e-05,8.013092880892079e-05,5
7.911637087012147e-05,0.00012881428373092213,0.0005236743162048547,0.0005993700384660422,0.00013206578207278588,9.934522730356146e-05,9.262932616518326e-05,9.293536104144342e-05,7.124728158890853e-05,0.00011339077522634069,0.000407119347012623,0.0005720810214623374,0.00010469189173011258,7.766840311626624e-05,8.222401277184646e-05,7.141100974124213e-05,0.008894738381207256,0.011349638044048899,0.0228839313974862,0.024482035014803043,0.011491987733755456,0.009967207598096944,0.009624413029644107,0.009640298804572576,7.911637087012147e-05,0.00012881428373092213,0.0005236743162048547,0.0005993700384660422,0.00013206578207278588,9.934522730356146e-05,9.262932616518326e-05,9.293536104144342e-05,5
0.0002852306100809637,5.30458847110639e-05,0.00020918672527149896,0.00044053657950054754,0.0008398944898946371,0.0002866062783488738,0.00013143613124921936,9.022049521164895e-05,0.0002283569026882445,4.1534540258605904e-05,0.00015816848529871867,0.0003509267340600541,0.000633018760882613,0.00028916842541565157,0.00011708879292360244,7.729875679954467e-05,0.016888771716171775,0.007283260582394667,0.014463288881561447,0.020988963278364834,0.028980933212970163,0.01692945003090395,0.01146455979308492,0.009498446989463538,0.0002852306100809637,5.30458847110639e-05,0.00020918672527149896,0.00044053657950054754,0.0008398944898946371,0.0002866062783488738,0.00013143613124921936,9.022049521164895e-05,5
0.00026070369673755344,4.554503710498942e-05,0.0002036948022228709,0.0005427046532754855,0.0008655889961821615,0.0002706763982103019,0.00014312732288425373,0.0001455323682340461,0.0002396434920849729,3.3714334615148045e-05,0.00017446757375095339,0.00045690615392058497,0.000693317641975644,0.0002597342638494325,0.00011833721871076257,0.0001506338604966316,0.016146321461483214,0.006748706328252061,0.014272168798850121,0.023296022262941918,0.029420893871229703,0.016452245992882003,0.01196358319585958,0.012063679713671368,0.00026070369673755344,4.554503710498942e-05,0.0002036948022228709,0.0005427046532754855,0.0008655889961821615,0.0002706763982103019,0.00014312732288425373,0.0001455323682340461,5
0.00038538510150470316,5.416977036612756e-05,0.0003745184780314306,0.0008552491759495071,0.0011151328246303475,0.0002855681786038824,0.00017142100910238586,0.00014442779825618788,0.0003410215037472821,4.286519284573015e-05,0.0003491770842521424,0.0007411025748952823,0.0008323057571858602,0.0002818690358148119,0.00014275319890855916,0.00012905057698917865,0.019631227712619076,0.007360011573776739,0.01935247989358032,0.029244643542869642,0.033393604546834224,0.016898762635290266,0.01309278461987311,0.01201781170830147,0.00038538510150470316,5.416977036612756e-05,0.0003745184780314306,0.0008552491759495071,0.0011151328246303475,0.0002855681786038824,0.00017142100910238586,0.00014442779825618788,5
0.00042691620372661734,5.164370270791796e-05,0.0003482076885259358,0.0005467022827849001,0.0009895252392841593,0.00015319726213753866,0.0001444715780260832,0.0001500951897281596,0.0003504641825218709,4.104077804916393e-05,0.000259701713384331,0.0004674573521106906,0.0007048370969227875,0.00011548783559453558,0.00012206623682454323,0.00011779853848841407,0.020661950627339554,0.0071863553146165795,0.01866032391267461,0.023381665526324254,0.03145672009736806,0.012377288157651444,0.012019633023769204,0.012251334201961827,0.00042691620372661734,5.164370270791796e-05,0.0003482076885259358,0.0005467022827849001,0.0009895252392841593,0.00015319726213753866,0.0001444715780260832,0.0001500951897281596,5
5.097982093007699e-05,6.971907134347517e-05,0.0001677693702441004,0.0003249390441100628,0.0005742089158695955,0.0001300413564775884,6.679719195532997e-05,4.6205469089135776e-05,3.907557367082514e-05,5.773470070974843e-05,0.00014119191452613493,0.0002828477370814767,0.0004463684220564941,9.6079135896759e-05,5.4204937438410506e-05,3.8039139102110235e-05,0.007140015471277145,0.008349794688701943,0.012952581605382782,0.018026065685835688,0.023962656694732232,0.01140356770829149,0.008172954909659661,0.006797460488236455,5.097982093007699e-05,6.971907134347517e-05,0.0001677693702441004,0.0003249390441100628,0.0005742089158695955,0.0001300413564775884,6.679719195532997e-05,4.6205469089135776e-05,5
6.411460324340362e-05,7.480076391728485e-05,0.00014728393058867343,0.00027954066167719095,0.0005986039463685386,0.00012181798224245537,5.8032238422860715e-05,4.366771545007869e-05,5.5864152268699744e-05,5.62545753438185e-05,0.00011722156556270765,0.0002480938639076126,0.0005082653592261144,9.56220547311556e-05,4.4006190991615825e-05,3.190363853385374e-05,0.008007159499061051,0.008648743487772363,0.01213605910453115,0.01671946953934816,0.024466384006806945,0.011037118384907148,0.007617889367985119,0.006608155222910452,6.411460324340362e-05,7.480076391728485e-05,0.00014728393058867343,0.00027954066167719095,0.0005986039463685386,0.00012181798224245537,5.8032238422860715e-05,4.366771545007869e-05,5
0.00010661597079627901,0.00010986127430694856,0.00018584845644403075,0.0003783994210786696,0.0006517420352174309,0.00014224381311024974,6.680576007329625e-05,4.434506064896929e-05,0.00010491756100317322,0.00010286184590991715,0.00016716779809295912,0.0003159287516483236,0.0005399277871940572,0.00012652552460043576,6.292766469004816e-05,3.99208412357927e-05,0.010325500994928963,0.01048147290732312,0.013632624708544967,0.019452491384875863,0.02552923882957404,0.011926601071145532,0.008173479067893686,0.00665920871042268,0.00010661597079627901,0.00010986127430694856,0.00018584845644403075,0.0003783994210786696,0.0006517420352174309,0.00014224381311024974,6.680576007329625e-05,4.434506064896929e-05,5
9.578526117539131e-05,8.856227589100528e-05,0.00015908931513307614,0.0003795677472193669,0.0006965247797412877,0.00017228412447219772,5.718657039449604e-05,4.689157212885643e-05,8.07294673578693e-05,7.519484560742617e-05,0.00013147918572801513,0.0002990947205836353,0.0005353402852082264,0.00012759926577269375,4.4885963240427235e-05,3.4244828670888114e-05,0.009786994491435627,0.009410753205296869,0.012613061291101227,0.01948249848503438,0.02639175590485195,0.013125704722878604,0.007562180267257323,0.006847742119038686,9.578526117539131e-05,8.856227589100528e-05,0.00015908931513307614,0.0003795677472193669,0.0006965247797412877,0.00017228412447219772,5.718657039449604e-05,4.689157212885643e-05,5
0.0004862576762217563,0.00047235653695216025,0.0001805504634208404,0.0006970841410259984,0.0007914764513307202,0.00027547241327748566,0.0001243849625840735,0.00011960209415755159,0.0004356139760501323,0.0003758338823852788,0.0001503378745840196,0.0005990642526530034,0.0005630150917140561,0.00025357356267864683,0.00010241285672455528,9.776972805346789e-05,0.022051251125996374,0.0217337649051461,0.013436906765354905,0.026402351051109035,0.028133191275266308,0.0165973616360398,0.011152800661003203,0.010936274235659583,0.0004862576762217563,0.00047235653695216025,0.0001805504634208404,0.0006970841410259984,0.0007914764513307202,0.00027547241327748566,0.0001243849625840735,0.00011960209415755159,5
0.0005956836154504991,0.00046549299203480496,0.0002591405177215647,0.0007281623475753595,0.0008059240052450502,0.0002920007273837362,0.00013483073266360815,0.0001430468313427359,0.00045709211875556976,0.0003886931487246333,0.00024351382833774356,0.0004910407299716036,0.0005647721198450939,0.00025063175650148794,9.858650659500699e-05,0.00011242676208909272,0.024406630563240373,0.021575286603769717,0.01609784202064254,0.026984483459487594,0.028388800701069607,0.017088028774078542,0.011611663647540267,0.01196021869961983,0.0005956836154504991,0.00046549299203480496,0.0002591405177215647,0.0007281623475753595,0.0008059240052450502,0.0002920007273837362,0.00013483073266360815,0.0001430468313427359,5
0.00044753703632040076,0.0005061295667522476,0.00025211460863890436,0.0007910949148732184,0.0008370857923117767,0.0002760620635193121,0.00014774243839695662,0.00014639346385308594,0.00043146004679247305,0.0004836805944463538,0.00020239989014820425,0.0006187349825513232,0.0006777832121597081,0.0002434267473876237,0.00012398632039464297,0.00012956371878516623,0.021155071172662143,0.02249732354641875,0.015878117288863448,0.02812640956242404,0.02893243495303803,0.0166151155132702,0.012154934734376677,0.012099316668848946,0.00044753703632040076,0.0005061295667522476,0.00025211460863890436,0.0007910949148732184,0.0008370857923117767,0.0002760620635193121,0.00014774243839695662,0.00014639346385308594,5
0.0005005735031212279,0.00048261713718640917,0.00023171433622241766,0.0007411043287396899,0.00070836122536209,0.00028947649383340683,0.00011925226758135904,0.00010847466172186757,0.0004893063748584123,0.0004054987650463141,0.00018809749214797352,0.00066885165119055,0.0005051489785905592,0.00023016913060146198,9.155740582707517e-05,8.865681519785453e-05,0.022373500019470083,0.02196854881839966,0.01522216595042958,0.027223231416194697,0.02661505636593862,0.01701400875259581,0.010920268658845305,0.010415116980709701,0.0005005735031212279,0.00048261713718640917,0.00023171433622241766,0.0007411043287396899,0.00070836122536209,0.00028947649383340683,0.00011925226758135904,0.00010847466172186757,5
0.00011615702020116517,0.00026159636340865447,0.000518803999833382,0.0007315213000885311,0.0006464545742686771,0.00027066629687410855,0.0001387531329926759,9.367691711594273e-05,0.00010889302881913927,0.0002070475159132701,0.0004419195349576639,0.0006073353479018518,0.0005100379138803563,0.000295538882081247,0.00011286215245765496,9.010385094023325e-05,0.010777616628975311,0.016173940874402083,0.02277726936736232,0.027046650441201237,0.025425470974372866,0.01645193900043726,0.011779351976771723,0.009678683645824093,0.00011615702020116517,0.00026159636340865447,0.000518803999833382,0.0007315213000885311,0.0006464545742686771,0.00027066629687410855,0.0001387531329926759,9.367691711594273e-05,5
9.505338148817445e-05,0.00019275841340579838,0.0003266457678604344,0.0005440203360862894,0.0006031844576526234,0.0002602489935341903,0.00011795922178123612,8.577094770358256e-05,8.356123478072212e-05,0.00016563630290628343,0.00031498234645366643,0.00047406344018377885,0.0005009242222359451,0.0002282721872452682,9.554454650302429e-05,7.13229948478334e-05,0.009749532372794833,0.013883746375017025,0.018073344124993427,0.023324243526560286,0.02455981387658757,0.016132234610685227,0.01086090335935442,0.009261260589335695,9.505338148817445e-05,0.00019275841340579838,0.0003266457678604344,0.0005440203360862894,0.0006031844576526234,0.0002602489935341903,0.00011795922178123612,8.577094770358256e-05,5
0.00012391008043439333,0.00025015100419306684,0.0006152774112690883,0.0008604831939032174,0.000811661943325661,0.00035164784963456026,0.0001551082386246591,9.658024360355566e-05,0.00011881233302672604,0.00020995149576607101,0.0005016738703386442,0.0006826977857629365,0.0006278787331497976,0.00029717885048262665,0.00014401551067171883,7.837414087427036e-05,0.01113149048575227,0.01581616275185188,0.02480478605570079,0.029333993828035372,0.02848968134826469,0.01875227585213486,0.012454245807139792,0.009827524795367125,0.00012391008043439333,0.00025015100419306684,0.0006152774112690883,0.0008604831939032174,0.000811661943325661,0.00035164784963456026,0.0001551082386246591,9.658024360355566e-05,5
8.708507565303373e-05,0.00015453922092871676,0.0003288332882382247,0.0005675890180327647,0.0006051776326305801,0.00024755351263185165,0.00010174720235868654,6.596892708311762e-05,7.243190782731649e-05,0.00013292457871551928,0.00027692808201639846,0.00047303845984183855,0.0005340877627677394,0.00021102715703593373,7.803000471179142e-05,5.014263457814553e-05,0.009331938472420065,0.012431380491671742,0.01813376100642734,0.023824126805252793,0.024600358384189856,0.015733833373715752,0.01008698182603134,0.00812212577365788,8.708507565303373e-05,0.00015453922092871676,0.0003288332882382247,0.0005675890180327647,0.0006051776326305801,0.00024755351263185165,0.00010174720235868654,6.596892708311762e-05,5
5.751362623662917e-05,0.0001379388986675872,0.00017671305785271104,0.00043110414614222476,0.000640333500662275,0.00016659605825669025,7.950726845262528e-05,5.286890522295284e-05,4.980640076128297e-05,0.00012745542974749804,0.00015240045907784165,0.0003723240950536804,0.0005101389147450046,0.00014135802606337483,6.619429744232486e-05,4.11641541960202e-05,0.007583773878263326,0.01174473919112669,0.01329334637526274,0.020763047612097428,0.0253048118084738,0.01290720954570314,0.008916684835331194,0.007271100688544537,5.751362623662917e-05,0.0001379388986675872,0.00017671305785271104,0.00043110414614222476,0.000640333500662275,0.00016659605825669025,7.950726845262528e-05,5.286890522295284e-05,5
